review_id,product_id,sentiment_score,sentiment_magnitude
1,1,0.20000000298023224,1.2000000476837158
2,1,0.800000011920929,3.5
3,1,0.8999999761581421,0.8999999761581421
4,1,-0.4000000059604645,2.299999952316284
5,1,0.4000000059604645,2.5
6,1,-0.30000001192092896,3.0
7,1,-0.6000000238418579,2.700000047683716
8,1,0.20000000298023224,1.600000023841858
9,1,0.4000000059604645,1.2999999523162842
10,1,0.800000011920929,0.800000011920929
11,1,0.8999999761581421,0.8999999761581421
12,1,0.800000011920929,0.800000011920929
13,1,0.8999999761581421,0.8999999761581421
14,1,0.8999999761581421,0.8999999761581421
15,1,0.30000001192092896,0.6000000238418579
16,1,-0.6000000238418579,0.6000000238418579
17,1,0.5,4.099999904632568
18,1,0.4000000059604645,5.5
19,1,0.8999999761581421,0.8999999761581421
20,1,0.8999999761581421,1.899999976158142
21,1,0.30000001192092896,2.5999999046325684
22,1,-0.30000001192092896,3.5
23,1,0.800000011920929,0.800000011920929
24,1,0.800000011920929,1.7000000476837158
25,1,0.0,3.5
26,1,0.8999999761581421,1.899999976158142
27,1,0.6000000238418579,1.899999976158142
28,1,-0.20000000298023224,1.100000023841858
29,1,-0.30000001192092896,0.800000011920929
30,1,-0.800000011920929,3.200000047683716
31,1,0.8999999761581421,1.899999976158142
32,1,0.6000000238418579,1.899999976158142
33,1,0.800000011920929,2.5
34,1,-0.30000001192092896,2.0999999046325684
35,1,-0.10000000149011612,1.5
36,1,-0.800000011920929,0.800000011920929
37,1,-0.5,1.100000023841858
38,1,0.699999988079071,0.699999988079071
39,1,0.699999988079071,0.699999988079071
40,1,0.8999999761581421,1.7999999523162842
41,1,0.8999999761581421,0.8999999761581421
42,1,-0.10000000149011612,0.10000000149011612
43,1,0.800000011920929,0.800000011920929
44,1,0.8999999761581421,0.8999999761581421
45,1,0.8999999761581421,0.8999999761581421
46,1,0.10000000149011612,11.300000190734863
47,1,-0.20000000298023224,1.0
48,1,0.30000001192092896,6.300000190734863
49,1,0.10000000149011612,3.4000000953674316
50,1,0.6000000238418579,3.299999952316284
51,1,0.30000001192092896,1.600000023841858
52,1,0.20000000298023224,4.199999809265137
53,1,0.30000001192092896,4.400000095367432
54,1,0.10000000149011612,6.800000190734863
55,1,0.0,5.400000095367432
56,1,0.30000001192092896,1.5
57,1,0.30000001192092896,4.699999809265137
58,1,-0.4000000059604645,1.399999976158142
59,1,0.4000000059604645,3.200000047683716
60,1,0.8999999761581421,0.8999999761581421
61,1,0.8999999761581421,0.8999999761581421
62,1,0.10000000149011612,5.800000190734863
63,1,0.8999999761581421,1.7999999523162842
64,1,-0.6000000238418579,0.6000000238418579
65,1,0.30000001192092896,3.0
66,1,0.800000011920929,0.800000011920929
67,1,0.8999999761581421,1.899999976158142
68,1,0.699999988079071,1.399999976158142
69,1,-0.20000000298023224,0.20000000298023224
70,1,0.10000000149011612,0.10000000149011612
71,1,0.5,3.5
72,1,0.6000000238418579,2.700000047683716
73,1,0.4000000059604645,0.8999999761581421
74,1,-0.6000000238418579,0.6000000238418579
75,1,0.4000000059604645,0.4000000059604645
76,1,0.0,4.800000190734863
77,1,-0.4000000059604645,3.4000000953674316
78,1,0.5,4.199999809265137
79,1,0.30000001192092896,7.400000095367432
80,1,0.0,20.399999618530273
81,1,0.5,6.199999809265137
82,1,0.10000000149011612,3.9000000953674316
83,1,0.699999988079071,3.799999952316284
84,1,0.10000000149011612,6.199999809265137
85,1,-0.20000000298023224,3.0
86,1,0.5,5.800000190734863
87,1,0.30000001192092896,3.0
88,1,0.8999999761581421,0.8999999761581421
89,1,0.699999988079071,0.699999988079071
90,1,0.10000000149011612,1.5
91,1,0.800000011920929,0.800000011920929
92,1,0.800000011920929,1.7000000476837158
93,1,-0.10000000149011612,0.5
94,1,0.699999988079071,2.200000047683716
95,1,0.30000001192092896,2.200000047683716
96,1,-0.6000000238418579,1.2000000476837158
97,1,0.800000011920929,2.5
98,1,0.8999999761581421,3.799999952316284
99,1,0.8999999761581421,0.8999999761581421
100,1,0.800000011920929,0.800000011920929
101,1,0.8999999761581421,0.8999999761581421
102,1,-0.10000000149011612,0.800000011920929
103,1,0.20000000298023224,0.20000000298023224
104,1,0.8999999761581421,0.8999999761581421
105,1,0.30000001192092896,1.7000000476837158
106,1,0.20000000298023224,1.2000000476837158
107,1,0.699999988079071,2.799999952316284
108,1,0.30000001192092896,1.100000023841858
109,1,0.4000000059604645,2.9000000953674316
110,1,-0.4000000059604645,2.200000047683716
111,1,0.0,0.8999999761581421
112,1,0.0,2.0999999046325684
113,1,-0.30000001192092896,1.0
114,1,0.8999999761581421,0.8999999761581421
115,1,-0.6000000238418579,2.0
116,1,0.30000001192092896,4.900000095367432
117,1,-0.8999999761581421,0.8999999761581421
118,1,-0.20000000298023224,0.8999999761581421
119,1,0.10000000149011612,4.099999904632568
120,1,-0.30000001192092896,2.700000047683716
121,1,0.20000000298023224,4.900000095367432
