review_id,product_id,sentiment_score,sentiment_magnitude
1,1,0.4000000059604645,2.4000000953674316
2,1,-0.20000000298023224,2.5999999046325684
3,1,0.699999988079071,0.699999988079071
4,1,0.800000011920929,0.800000011920929
5,1,0.4000000059604645,0.800000011920929
6,1,0.699999988079071,1.399999976158142
7,1,-0.699999988079071,2.799999952316284
8,1,-0.10000000149011612,0.699999988079071
9,1,-0.5,2.5
10,1,0.6000000238418579,3.4000000953674316
11,1,-0.20000000298023224,5.800000190734863
12,1,0.8999999761581421,0.8999999761581421
13,1,-0.10000000149011612,2.700000047683716
14,1,-0.699999988079071,2.200000047683716
15,1,0.800000011920929,0.800000011920929
16,1,0.800000011920929,0.800000011920929
17,1,-0.6000000238418579,1.899999976158142
18,1,-0.4000000059604645,3.5
19,1,-0.30000001192092896,1.7999999523162842
20,1,0.800000011920929,1.600000023841858
21,1,0.10000000149011612,0.10000000149011612
22,1,0.8999999761581421,0.8999999761581421
23,1,0.8999999761581421,0.8999999761581421
24,1,-0.800000011920929,0.800000011920929
25,1,-0.30000001192092896,0.30000001192092896
26,1,0.8999999761581421,0.8999999761581421
27,1,-0.5,1.7000000476837158
28,1,0.8999999761581421,0.8999999761581421
29,1,0.0,0.0
30,1,0.8999999761581421,0.8999999761581421
31,1,-0.30000001192092896,0.30000001192092896
32,1,0.8999999761581421,0.8999999761581421
33,1,0.8999999761581421,0.8999999761581421
34,1,0.8999999761581421,0.8999999761581421
35,1,0.8999999761581421,0.8999999761581421
36,1,0.8999999761581421,0.8999999761581421
37,1,-0.10000000149011612,0.30000001192092896
38,1,0.800000011920929,0.800000011920929
39,1,0.8999999761581421,0.8999999761581421
40,1,-0.10000000149011612,0.6000000238418579
41,1,0.8999999761581421,0.8999999761581421
42,1,0.30000001192092896,0.30000001192092896
43,1,0.6000000238418579,0.6000000238418579
44,1,0.800000011920929,2.5999999046325684
45,1,-0.699999988079071,0.699999988079071
46,1,0.8999999761581421,0.8999999761581421
47,1,0.8999999761581421,1.7999999523162842
